Country Name,Year,GDP
Senegal,2019,3647.95137357242
Senegal,2020,3752.91947490817
Senegal,2021,4173.67741399619
Senegal,2022,4529.14886305445
Senegal,2023,4791.44862031409
Singapore,2015,87156.187383315
Singapore,2016,89735.1660600381
Singapore,2017,95628.2409946334
Singapore,2018,103899.678923546
Singapore,2019,105542.413613949
Singapore,2020,101612.090327577
Singapore,2021,131864.092335522
Singapore,2022,141913.277272786
Singapore,2023,141553.47299754
Solomon Islands,2015,2353.78728244996
Solomon Islands,2016,2421.19012037618
Solomon Islands,2017,2454.04422348649
Solomon Islands,2018,2493.9776915795
Solomon Islands,2019,2511.99788723681
Solomon Islands,2020,2405.30256161449
Solomon Islands,2021,2518.42162363735
Solomon Islands,2022,2697.44043191964
Solomon Islands,2023,2812.37576422898
Sierra Leone,2015,2508.48713063489
Sierra Leone,2016,2616.87430965986
Sierra Leone,2017,2531.31209040501
Sierra Leone,2018,2640.47566787646
Sierra Leone,2019,2704.05835704649
Sierra Leone,2020,2719.18956763927
Sierra Leone,2021,2848.70597712579
Sierra Leone,2022,3143.21125123713
Sierra Leone,2023,3367.51026016213
El Salvador,2015,7933.73697858999
El Salvador,2016,8455.61614773975
El Salvador,2017,8965.2189086345
El Salvador,2018,9203.76216310773
El Salvador,2019,9756.7521864595
El Salvador,2020,9392.68913817943
El Salvador,2021,10809.713399518
El Salvador,2022,11858.0780641877
El Salvador,2023,12657.0340625254
San Marino,2015,52247.2078276415
San Marino,2016,53033.0563376235
San Marino,2017,52463.4196397748
San Marino,2018,54460.9058332865
San Marino,2019,57444.1193582109
San Marino,2020,55206.5812324405
San Marino,2021,64745.1316780701
San Marino,2022,75941.4899090165
Somalia,2015,1341.38999242705
Somalia,2016,1468.50438918685
Somalia,2017,1596.81409387515
Somalia,2018,1551.61461554673
Somalia,2019,1548.09792808202
Somalia,2020,1454.33348080297
Somalia,2021,1392.4642619251
Somalia,2022,1486.75765934254
Somalia,2023,1556.52309067949
Serbia,2015,15550.5539958066
Serbia,2016,16455.4575653568
Serbia,2017,17285.5203435754
Serbia,2018,18468.9900714971
Serbia,2019,20587.2913380579
Serbia,2020,21012.9940151468
Serbia,2021,23406.4134532297
Serbia,2022,26242.3419989038
Serbia,2023,28748.4759609015
Африка к югу от Сахары (только развивающиеся страны),2015,3697.45570563746
Африка к югу от Сахары (только развивающиеся страны),2016,3730.19772118964
Африка к югу от Сахары (только развивающиеся страны),2017,3847.37757554567
Африка к югу от Сахары (только развивающиеся страны),2018,3869.5001492733
Африка к югу от Сахары (только развивающиеся страны),2019,4029.47785786998
Африка к югу от Сахары (только развивающиеся страны),2020,3957.16589901505
Африка к югу от Сахары (только развивающиеся страны),2021,4226.33716241927
Африка к югу от Сахары (только развивающиеся страны),2022,4582.22684939099
Африка к югу от Сахары (только развивающиеся страны),2023,4763.52278126603
South Sudan,2015,1154.88686304107
Африка к югу от Сахары (все уровни дохода),2015,3699.43581224872
Африка к югу от Сахары (все уровни дохода),2016,3732.45373976641
Африка к югу от Сахары (все уровни дохода),2017,3849.75703119515
Африка к югу от Сахары (все уровни дохода),2018,3871.96140494041
Африка к югу от Сахары (все уровни дохода),2019,4032.06592680084
Африка к югу от Сахары (все уровни дохода),2020,3959.44830855893
Африка к югу от Сахары (все уровни дохода),2021,4228.46766891839
Африка к югу от Сахары (все уровни дохода),2022,4584.76159612494
Африка к югу от Сахары (все уровни дохода),2023,4766.1789270063
Sao Tome and Principe,2015,3171.50905832741
Sao Tome and Principe,2016,3319.54261733278
Sao Tome and Principe,2017,3436.31010124694
Sao Tome and Principe,2018,3941.03280858409
Sao Tome and Principe,2019,4655.48496449805
Sao Tome and Principe,2020,5144.53560286014
Sao Tome and Principe,2021,5732.69456061536
Sao Tome and Principe,2022,6033.68117221832
Sao Tome and Principe,2023,6149.98146081928
Suriname,2015,16543.5743051372
Suriname,2016,14475.3069644921
Suriname,2017,17567.6802396432
Suriname,2018,17855.4787141437
Suriname,2019,19771.5473885151
Suriname,2020,16946.8942361914
Suriname,2021,18458.234999681
Suriname,2022,20078.8365545951
Suriname,2023,21135.5456365133
Slovak Republic,2015,30156.0270992722
Slovak Republic,2016,29867.9803390081
Slovak Republic,2017,30245.7825869757
Slovak Republic,2018,31509.8187291635
Slovak Republic,2019,33985.6758419662
Slovak Republic,2020,35327.9439165588
Slovak Republic,2021,38356.0501231018
Slovak Republic,2022,41111.7475259307
Slovak Republic,2023,43625.3641875229
Slovenia,2015,31344.6289743058
Slovenia,2016,33575.1775435758
Slovenia,2017,36180.0384547623
Slovenia,2018,38620.2045436305
Slovenia,2019,42373.2506369279
Slovenia,2020,41767.2579899958
Slovenia,2021,45914.0572392406
Slovenia,2022,51079.1780691933
Slovenia,2023,53952.2047300024
Sweden,2015,48785.1551864585
Sweden,2016,50289.7687144135
Sweden,2017,51474.1199115161
Sweden,2018,53122.438677218
Sweden,2019,57046.4463076951
Sweden,2020,57489.2657196218
Sweden,2021,62731.7006162929
Sweden,2022,66375.6164555727
Sweden,2023,67198.0200377525
Eswatini,2015,8326.56567332103
Eswatini,2016,8446.76980672652
Eswatini,2017,8536.02441887059
Eswatini,2018,8564.15557183006
Eswatini,2019,9203.8517513532
Eswatini,2020,9264.04858528355
Eswatini,2021,9846.20708043753
Eswatini,2022,10434.4813469258
Eswatini,2023,11245.1491471111
Sint Maarten (Dutch part),2015,44587.5911500766
Sint Maarten (Dutch part),2016,44845.106868735
Sint Maarten (Dutch part),2017,44479.2967076826
Sint Maarten (Dutch part),2018,41653.2008964784
Sint Maarten (Dutch part),2019,45715.6970519376
Sint Maarten (Dutch part),2020,38901.4867603712
Sint Maarten (Dutch part),2021,40507.0672411717
Sint Maarten (Dutch part),2022,47005.4692201479
Sint Maarten (Dutch part),2023,49826.1146271296
Seychelles,2015,25435.2289894362
Seychelles,2016,28811.3970334958
Seychelles,2017,30674.6487335442
Seychelles,2018,32091.2988657346
Seychelles,2019,34219.061370118
Seychelles,2020,31055.9442055039
Seychelles,2021,29979.8272686091
Seychelles,2022,30575.5705075202
Seychelles,2023,32705.944308693
Syrian Arab Republic,2017,3265.07029374996
Syrian Arab Republic,2018,3455.89227013449
Syrian Arab Republic,2019,3502.17511543737
Syrian Arab Republic,2020,3737.65751831376
Syrian Arab Republic,2021,4592.83860100874
Syrian Arab Republic,2022,4772.46167667162
Turks and Caicos Islands,2015,24012.8725763974
Turks and Caicos Islands,2016,25578.2219734804
Turks and Caicos Islands,2017,25851.0086074329
Turks and Caicos Islands,2018,26752.9638583615
Turks and Caicos Islands,2019,26752.4000762992
Turks and Caicos Islands,2020,16473.4538313219
Turks and Caicos Islands,2021,21192.4823649974
Turks and Caicos Islands,2022,23793.3622783465
Turks and Caicos Islands,2023,24755.806302014
Chad,2015,1788.14548560222
Chad,2016,1643.45900102802
Chad,2017,1571.06933600144
Chad,2018,1633.63788883194
Chad,2019,1785.16732115453
Chad,2020,1568.60058488427
Chad,2021,1700.16698806139
Chad,2022,1808.83862023181
Chad,2023,1863.94062120816
Togo,2015,1879.66940004825
Togo,2016,1932.9272172408
Togo,2017,1985.52568595321
Togo,2018,2067.09131262388
Togo,2019,2214.71375053039
Togo,2020,2356.75859666213
Togo,2021,2577.20196322069
Togo,2022,2852.06442925896
Togo,2023,3071.51216831952
Thailand,2015,15791.1714762207
Thailand,2016,16671.2506902144
Thailand,2017,17573.339815536
Thailand,2018,18876.2208766741
Thailand,2019,19963.3918407099
Thailand,2020,19163.7415152349
Thailand,2021,20245.2424111271
Thailand,2022,22220.2864757838
Thailand,2023,23465.0631354173
Tajikistan,2015,2975.47097476092
Tajikistan,2016,2913.85679547445
Tajikistan,2017,3017.00314887354
Tajikistan,2018,3069.10385079592
Tajikistan,2019,3459.97365083434
Tajikistan,2020,3653.95976759112
Tajikistan,2021,3985.91247611219
Tajikistan,2022,4514.17512398166
Tajikistan,2023,4963.58295264501
Turkmenistan,2015,12714.8137240363
Turkmenistan,2016,12919.371222426
Turkmenistan,2017,13278.4030353381
Turkmenistan,2018,14368.4621432532
Turkmenistan,2019,15477.7237643978
Turkmenistan,2020,15090.9394971778
Turkmenistan,2021,16434.1399060353
Turkmenistan,2022,18340.1112805301
Turkmenistan,2023,19828.9248461199
Timor-Leste,2015,3107.57190164098
Timor-Leste,2016,3390.76221557073
Timor-Leste,2017,3463.11730297031
Timor-Leste,2018,3561.28770455766
Timor-Leste,2019,4556.61428089164
Timor-Leste,2020,6132.08288218058
Timor-Leste,2021,6824.79238928702
Timor-Leste,2022,5725.14617238129
Timor-Leste,2023,4803.96924825568
Tonga,2015,5471.79683419906
Tonga,2016,5920.15765828118
Tonga,2017,6229.07028797522
Tonga,2018,6402.7575876172
Tonga,2019,6488.59753493044
Tonga,2020,6689.85931721869
Tonga,2021,7034.92483755247
Tonga,2022,7393.79668459425
Trinidad and Tobago,2015,30031.7084670844
Trinidad and Tobago,2016,28349.2203394194
Trinidad and Tobago,2017,28734.6181312754
Trinidad and Tobago,2018,29497.0703863565
Trinidad and Tobago,2019,29687.7990986059
Trinidad and Tobago,2020,26627.9558992201
Trinidad and Tobago,2021,30826.2088114142
Trinidad and Tobago,2022,33556.4643201531
Trinidad and Tobago,2023,35188.5349159275
Tunisia,2015,10782.5438382441
Tunisia,2016,10993.6638464521
Tunisia,2017,11288.7800135085
Tunisia,2018,11841.4061980603
Tunisia,2019,12494.7905733455
Tunisia,2020,11918.066205483
Tunisia,2021,12375.3429338664
Tunisia,2022,13532.6380391977
Tunisia,2023,13931.8593241649
Turkiye,2015,25862.6846048907
Turkiye,2016,26695.915689876
Turkiye,2017,28193.1744851997
Turkiye,2018,28299.395541248
Turkiye,2019,28461.1778708152
Turkiye,2020,28680.2006288764
Turkiye,2021,31338.2665190246
Turkiye,2022,39101.0748100515
Turkiye,2023,42326.1644386964
Tuvalu,2015,3775.74741342392
Tuvalu,2016,4030.85459891999
Tuvalu,2017,4226.71105130657
Tuvalu,2018,4431.71970221901
Tuvalu,2019,5209.69198096616
Tuvalu,2020,5122.18980234967
Tuvalu,2021,5352.97314051618
Tuvalu,2022,5661.13162581735
Tuvalu,2023,6150.99970413823
Tanzania,2015,2317.27978515625
Tanzania,2016,2434.69995117188
Tanzania,2017,2472.4931640625
Tanzania,2018,2727.88012695313
Tanzania,2019,2981.87451171875
Tanzania,2020,3290.60986328125
Tanzania,2021,3493.0830078125
Tanzania,2022,3799.8623046875
Tanzania,2023,4018.5166015625
Uganda,2015,2189.96485919003
Uganda,2016,2165.29759404413
Uganda,2017,2157.95747503369
Uganda,2018,2312.05752813495
Uganda,2019,2441.37445233821
Uganda,2020,2532.21950102069
Uganda,2021,2684.92035939744
Uganda,2022,2919.1777540711
Uganda,2023,3097.63702430616
Ukraine,2015,9921.833984375
Ukraine,2016,10864.6572265625
Ukraine,2017,11536.0810546875
Ukraine,2018,12554.8486328125
Ukraine,2019,14217.486328125
Ukraine,2020,15541.02734375
Ukraine,2021,17846.408203125
Ukraine,2022,14770.0712890625
Ukraine,2023,17630.125
Уровень дохода выше среднего,2015,13897.1638418718
Уровень дохода выше среднего,2016,14415.5811869751
Уровень дохода выше среднего,2017,15173.9796468695
Уровень дохода выше среднего,2018,16141.5968997533
Уровень дохода выше среднего,2019,17000.6158731275
Уровень дохода выше среднего,2020,17103.248095458
Уровень дохода выше среднего,2021,19232.2127190488
Уровень дохода выше среднего,2022,21353.1042011637
Уровень дохода выше среднего,2023,23012.7144416039
Uruguay,2015,22168.6114189676
Uruguay,2016,22840.5510745329
Uruguay,2017,23606.6430641876
Uruguay,2018,24386.4944489963
Uruguay,2019,25782.6940702439
Uruguay,2020,25777.7455310901
Uruguay,2021,29441.4774869654
Uruguay,2022,33081.5074307653
Uruguay,2023,34426.6024727939
United States,2015,57040.2082136605
United States,2016,58206.6141931841
United States,2017,60322.261424175
United States,2018,63201.0458483768
United States,2019,65604.6815198737
United States,2020,64411.3731779373
United States,2021,71318.3073592183
United States,2022,78035.1753604212
United States,2023,82769.4122114214
Uzbekistan,2015,6799.57332842183
Uzbekistan,2016,6919.29475621804
Uzbekistan,2017,7818.01112977428
Uzbekistan,2018,8128.75520303523
Uzbekistan,2019,8544.08026729718
Uzbekistan,2020,8451.72505108114
Uzbekistan,2021,9247.6438270393
Uzbekistan,2022,10292.5309427516
Uzbekistan,2023,11106.9715934786
St. Vincent and the Grenadines,2015,12378.842727428
St. Vincent and the Grenadines,2016,13493.4773120997
St. Vincent and the Grenadines,2017,13575.4319769513
St. Vincent and the Grenadines,2018,14689.8500710886
St. Vincent and the Grenadines,2019,15344.3607541942
St. Vincent and the Grenadines,2020,15417.2129435522
St. Vincent and the Grenadines,2021,15900.9765805992
St. Vincent and the Grenadines,2022,18396.4968707685
St. Vincent and the Grenadines,2023,20349.2285703519
Virgin Islands (U.S.),2015,32573.7166812171
Virgin Islands (U.S.),2016,33470.5904770327
Virgin Islands (U.S.),2017,33893.5501815475
Virgin Islands (U.S.),2018,36746.4868901838
Virgin Islands (U.S.),2019,40021.7775798024
Virgin Islands (U.S.),2020,41749.0800364553
Virgin Islands (U.S.),2021,46893.5496988741
Virgin Islands (U.S.),2022,49793.0324395718
Viet Nam,2015,7671.5819778084
Viet Nam,2016,8374.50684516118
Viet Nam,2017,9169.73192052855
Viet Nam,2018,10009.9714756006
Viet Nam,2019,11029.2732083963
Viet Nam,2020,11609.3177276423
Viet Nam,2021,12048.9019935536
Viet Nam,2022,13852.1163600719
Viet Nam,2023,14973.8839607259
Vanuatu,2015,2878.84341716336
Vanuatu,2016,2975.53120799348
Vanuatu,2017,3145.92734983465
Vanuatu,2018,3232.94825794501
Vanuatu,2019,3314.66721346101
Vanuatu,2020,3117.64425286088
Vanuatu,2021,3135.83664939695
Vanuatu,2022,3345.26810172903
Vanuatu,2023,3460.93371361519
Samoa,2015,5681.77812758001
Samoa,2016,6141.45089041361
Samoa,2017,6280.21500465161
Samoa,2018,6318.26977281397
Samoa,2019,6638.18454746439
Samoa,2020,6450.76538360922
Samoa,2021,6214.01692789558
Samoa,2022,6260.40238271448
Samoa,2023,6996.84192109141
Kosovo,2015,8714.91966356132
Kosovo,2016,9157.04630742908
Kosovo,2017,9380.94007290057
Kosovo,2018,10018.7387080811
Kosovo,2019,10861.0531745974
Kosovo,2020,10532.4995857033
Kosovo,2021,12362.4140965831
Kosovo,2022,13950.8967322411
Kosovo,2023,15141.2457331927
South Africa,2015,13397.5234813346
South Africa,2016,13519.3235102376
South Africa,2017,13738.4385854596
South Africa,2018,13347.3634826038
South Africa,2019,13361.4851289112
South Africa,2020,12671.0862436851
South Africa,2021,13711.2935730474
South Africa,2022,14759.4350715619
South Africa,2023,15194.1991761106
Zambia,2015,3337.47306887696
Zambia,2016,3313.35121570029
Zambia,2017,3391.62768492775
Zambia,2018,3442.27307196302
Zambia,2019,3361.39750299612
Zambia,2020,3157.30009311643
Zambia,2021,3503.03491418372
Zambia,2022,3840.72450511141
Zambia,2023,4076.99508686639
Zimbabwe,2015,2646.65399283048
Zimbabwe,2016,2796.79647521944
Zimbabwe,2017,7045.35742588314
Zimbabwe,2018,2614.40627109802
Zimbabwe,2019,3211.47191261594
Zimbabwe,2020,3510.59403589955
Zimbabwe,2021,3184.78545138737
Zimbabwe,2022,3560.04327343522
Zimbabwe,2023,3820.36262949732
